text,img_path,label
fast food discount coupons,fast_food_discount_coupons_1887.png,Blue
dirty plastic bag,dirty_plastic_bag_1352.png,Blue
clean paper,clean_paper_1019.png,Blue
clean round plastic food container,clean_round_plastic_food_container_947.png,Blue
metal soda can,metal soda can.png,Blue
cardboard cup,cardboard cup_8.png,Blue
half used nutela,half_used_nutela_2616.png,Blue
tea cardboard packaging,tea_cardboard_packaging_5032.png,Blue
face moisturizer,face_moisturizer_1879.png,Blue
glass jar,glass_jar_2416.png,Blue
castella box,castella_box_693.png,Blue
body lotion plastic container,body_lotion_plastic_container_320.png,Blue
profiteroles cardboard box,profiteroles_cardboard_box_4641.png,Blue
plastic instant pad thai wrapper,plastic_instant_pad_thai_wrapper_4482.png,Blue
paper envelope,paper_envelope_3804.png,Blue
plastic cookie container,plastic cookie container.png,Blue
empty tuna can,empty_tuna_can_1793.png,Blue
empty beans bin,empty_beans_bin_1514.png,Blue
plastic container,plastic container_75.png,Blue
cereal box,cereal_box_703.png,Blue
cardboard mozzarella sticks packaging,cardboard_mozzarella_sticks_packaging_545.png,Blue
paper envelope,paper_envelope_3810.png,Blue
back of wine bottle,back_of_wine_bottle_108.png,Blue
pop metal can,pop_metal_can_4607.png,Blue
plastic bag,plastic_bag_4237.png,Blue
receipt,receipt_4666.png,Blue
tall beer can,tall_beer_can_5028.png,Blue
receipt,Receipt_4672.png,Blue
empty biscuit box,empty_Biscuit_box_1521.png,Blue
food glass container,food_glass_container_2082.png,Blue
wine bottle,Wine_bottle_5311.png,Blue
spirit bottle,spirit_bottle_4945.png,Blue
glass bottle,glass_bottle_2461.png,Blue
glass bottle,glass_bottle_2307.png,Blue
clean cardboard chocolate box,Clean_cardboard_chocolate_box_775.png,Blue
stretchy piece of plastic,stretchy_piece_of_plastic_4984.png,Blue
clean napkin,clean_napkin_828.png,Blue
clean plastic food container,clean_plastic_food_container_890.png,Blue
vitamin water plastic bottle,vitamin_water_plastic_bottle_5214.png,Blue
metal can,metal_can_3464.png,Blue
yogurt plastic container,yogurt_plastic_container_5346.png,Blue
plastic shipping wrap,plastic shipping wrap.png,Blue
milk carton,milk_carton_3571.png,Blue
metal cap,metal_cap_3514.png,Blue
metal can,metal_can_3470.png,Blue
business card,business_card_415.png,Blue
beer can,beer_can__246.png,Blue
plastic bag,plastic bag_14.png,Blue
rice cardboard box,rice_cardboard_box_4697.png,Blue
plastic bottle,plastic bottle_9.png,Blue
phone charger,phone_charger_4122.png,Blue
paper bag,paper_bag_3947.png,Blue
plastic bucket,plastic_bucket_43534.png,Blue
metal can,metal_can_3458.png,Blue
envelope letter,envelope_letter_1831.png,Blue
ripped piece of paper,ripped_piece_of_paper_4708.png,Blue
carboard bottle,carboard bottle_1111.png,Blue
envelope of a letter,envelope_of_a_letter_1836.png,Blue
pizza cardboard,pizza cardboard_534534.png,Blue
glass ramune bottle,glass_ramune_bottle_2493.png,Blue
used paper,used_paper_5174.png,Blue
paper,paper_44.png,Blue
magazine,magazine_3366.png,Blue
magazine,magazine_3372.png,Blue
juice tetra pak box,juice_tetra_pak_box_3229.png,Blue
plastic yogurt bottle,plastic yogurt bottle.png,Blue
piece of newspaper,piece_of_newspaper_4141.png,Blue
some cuted papers,some_cuted_papers_4924.png,Blue
plastic packaging,plastic_packaging_4309.png,Blue
glass bottle,glass_bottle_2267.png,Blue
plastic seaweed tub,plastic_seaweed_tub_4538.png,Blue
vaseline,vaseline_5207.png,Blue
cup carrier,Cup_Carrier_1269.png,Blue
juice bottle,juice_bottle_3232.png,Blue
plastic bottle,plastic bottle_37.png,Blue
glass bottle,glass_bottle_2298.png,Blue
plastic bottle,plastic bottle_23.png,Blue
evaporated milk metal can,evaporated_milk_metal_can_1856.png,Blue
recipe,recipe_4679.png,Blue
tim hortons flyer,tim_hortons_flyer_5057.png,Blue
juice cardboard bottle,juice cardboard bottle.png,Blue
juice package,juice_package_3239.png,Blue
empty rice bag,empty_rice_bag_1743.png,Blue
plastic bag,plastic bag_2.png,Blue
smashed metal can,smashed_metal_can_4882.png,Blue
empty plastic bottle,empty_plastic_bottle_1709.png,Blue
plastic food container,plastic_food_container_4462.png,Blue
carton box,carton_box_690.png,Blue
deodorant container,deodorant_container_1295.png,Blue
plastic acai container,plastic_acai_container_4228.png,Blue
paper flyer,paper_flyer_3830.png,Blue
newspaper,newspaper_3639.png,Blue
paper flyer,paper_flyer_3824.png,Blue
clear hinged container,clear_hinged_container_1071.png,Blue
empty glass bottle,empty_glass_bottle_1606.png,Blue
beverage bottle,beverage_bottle_251.png,Blue
flyer,flyer_1947.png,Blue
beer can,beer_can_222.png,Blue
paper flyer,paper_flyer_3818.png,Blue
large plastic lid,large plastic lid_165.png,Blue
aluminum foil,aluminum_foil_60.png,Blue
aluminium foil,aluminium_foil_46.png,Blue
stretchy plastic bag,stretchy_plastic_bag__5005.png,Blue
cardboard piece of packaging,cardboard_piece_of_packaging_568.png,Blue
empty metal can,empty_metal_can_1470.png,Blue
paper cup,paper cup_97.png,Blue
cardboard box,cardboard_box_602.png,Blue
fish tin lid,fish_tin_lid_1897.png,Blue
clean paper plate,clean_paper_plate_851.png,Blue
clean takeout container lid,clean_takeout_container_lid_1059.png,Blue
flyer,flyer_1984.png,Blue
plastic bag,plastic_bag_4357.png,Blue
glass,glass_2457.png,Blue
heineken bottle,heineken_bottle_2648.png,Blue
mens cologne cardboard packaging,mens_cologne_cardboard_packaging_3411.png,Blue
cardboard and plastic timer packaging,cardboard_and_plastic_timer_packaging_473.png,Blue
empty shampoo bottle min,empty_shampoo_bottle_min_1751.png,Blue
plastic bag,plastic_bag_4356.png,Blue
empty soda can,empty_soda_can__1765.png,Blue
clean zip lock bag,clean_zip_lock_bag_1070.png,Blue
glass,glass_2456.png,Blue
pop smashed can,pop_smashed_can_4610.png,Blue
flyer,flyer_1985.png,Blue
dairyland mik container,dairyland_mik_container_1277.png,Blue
paper glass,paper_glass_4009.png,Blue
empty fries carton,empty_fries_carton_1600.png,Blue
paper cup,paper cup_96.png,Blue
empty metal can,empty_metal_can_1471.png,Blue
coconut water cardboard bottle,coconut water cardboard bottle.png,Blue
coca cola plastic bottle,coca_cola_plastic_bottle_1094.png,Blue
opened catfood tin lid,opened_catfood_tin_lid_3718.png,Blue
watermelon juice plastic bottle,watermelon_juice_plastic_bottle_5248.png,Blue
upside down food paperboard box,upside_down_food_paperboard_box_5161.png,Blue
crinkly mini tomato plastic cover,crinkly_mini_tomato_plastic_cover_1225.png,Blue
cardboard,cardboard_142.png,Blue
flyer,flyer_1952.png,Blue
aluminum foil,aluminum_foil_61.png,Blue
clean palm sized lid,clean_palm_sized_lid_1018.png,Blue
been can,been_can_133.png,Blue
frozen food cardboard box,frozen_food_cardboard_box_2196.png,Blue
beer can,beer_can_223.png,Blue
empty plastic water bottle,empty_plastic_water_bottle_1731.png,Blue
flyer,flyer_1946.png,Blue
coconut water bottle,coconut water bottle.png,Blue
paper flyer,paper_flyer_3825.png,Blue
newspaper,newspaper_3638.png,Blue
plastic wrap blue,plastic_wrap_blue_4584.png,Blue
coconut water large,coconut_water_large_1113.png,Blue
torn paper,Torn_Paper_5128.png,Blue
empty glass bottle,empty_glass_bottle_1607.png,Blue
tim hortons bag,tim_hortons_bag_5064.png,Blue
popcorn cardboard box,popcorn_cardboard_box_4612.png,Blue
paper flyer,paper_flyer_3831.png,Blue
metal food container,metal_food_container_3491.png,Blue
beverage glass container,beverage_glass_container_268.png,Blue
pieces of paper,pieces_of_paper_4195.png,Blue
carton box,carton_box_691.png,Blue
pizza box,pizza box.png,Blue
fruit wrapper,fruit_wrapper_2202.png,Blue
empty plastic dishwashing bottle,empty_plastic_dishwashing_bottle_1723.png,Blue
plastic food container,plastic_food_container_4463.png,Blue
empty tropicana jug,empty_tropicana_jug_1792.png,Blue
empty plastic bottle,empty_plastic_bottle_1708.png,Blue
notebook sheet,notebook_sheet_3669.png,Blue
plastic acai container,plastic_acai_container_4229.png,Blue
empty tea container,Empty_Tea_Container_1775.png,Blue
skincare bodycream,skincare_bodycream_4849.png,Blue
soya milk carton,soya_milk_carton_4935.png,Blue
evaporated milk metal can,evaporated_milk_metal_can_1857.png,Blue
plastic bottle,plastic bottle_22.png,Blue
greek yogurt container,greek_yogurt_container_2531.png,Blue
gel box,gel_box_2216.png,Blue
glass bottle,glass_bottle_2272.png,Blue
clean large glass bottle,clean_large_glass_bottle_1009.png,Blue
bread plastic package,bread_plastic_package_377.png,Blue
magazine,magazine_3373.png,Blue
paper,paper_51.png,Blue
toothpaste tube,toothpaste_tube_5127.png,Blue
magazine,magazine_3367.png,Blue
plastic pamphlet,plastic_pamphlet_4520.png,Blue
used paper,used_paper_5175.png,Blue
plastic vitamin bottle,plastic_vitamin_bottle_4558.png,Blue
milk plastic jug,milk_plastic_jug_3587.png,Blue
envelope letter,envelope_letter_1830.png,Blue
envelope of a letter,envelope_of_a_letter_1837.png,Blue
small plastic lids,small plastic lids.png,Blue
paper package,paper_package_4039.png,Blue
empty sauce bottle,empty_sauce_bottle_1748.png,Blue
paper bag,paper_bag_3946.png,Blue
drink paper cup,Drink_paper_cup_1427.png,Blue
foil food,foil_food_2035.png,Blue
metal can,metal_can_3459.png,Blue
metal can,metal_can_3471.png,Blue
black plastic,black_plastic_310.png,Blue
electronics box,Electronics_Box_1459.png,Blue
spirit glass bottle,spirit_glass_bottle_4948.png,Blue
paper plate,paper_plate_4052.png,Blue
plastic container,plastic container_543534.png,Blue
dirty shampoo bottle,dirty_shampoo_bottle_1317.png,Blue
clean plastic food container,clean_plastic_food_container_891.png,Blue
glass jar metal lid,glass_jar_metal_lid_2413.png,Blue
olive oil glass bottle,olive_oil_glass_bottle_3712.png,Blue
milk carton,milk_carton_3570.png,Blue
clean aluminum can,Clean_aluminum_can_761.png,Blue
cardboard tag,cardboard_tag_674.png,Blue
clean napkin,clean_napkin_829.png,Blue
plastic cup with paper straw,plastic_cup_with_paper_straw_4451.png,Blue
stretchy piece of plastic,stretchy_piece_of_plastic_4985.png,Blue
used plastic container,Used_Plastic_Container_5192.png,Blue
round pie pans,round_pie_pans_4729.png,Blue
cardboard box,cardboard box_43423.png,Blue
glass bottle,glass_bottle_2460.png,Blue
paper ball,paper_ball_3756.png,Blue
chocolate packet,chocolate_packet_747.png,Blue
glass bottle,glass_bottle_2306.png,Blue
paper shipping bag,paper_shipping_bag_4063.png,Blue
plastic candy container,plastic candy container.png,Blue
chili food metal can,chili_food_metal_can_725.png,Blue
wine bottle,wine_bottle_5310.png,Blue
plastic bag with a button,plastic_bag_with_a_button_4232.png,Blue
paper coffee holders,paper_coffee_holders_3976.png,Blue
food glass container,food_glass_container_2083.png,Blue
chocolate snack metal can,chocolate_snack_metal_can_741.png,Blue
flattened biscuit cardboard box,flattened_biscuit_cardboard_box_1902.png,Blue
receipt,receipt_4673.png,Blue
empty coffee jar,empty_coffee_jar_1574.png,Blue
cream cheese box,cream_cheese_box_1221.png,Blue
plastic water bottle,plastic_water_bottle_4563.png,Blue
coca can metal,coca_can_metal_1087.png,Blue
toilet paper roll,toilet_paper_roll_5089.png,Blue
plastic cup,plastic cup.png,Blue
receipt,receipt_4667.png,Blue
sheet of notebook,sheet_of_notebook_4793.png,Blue
plastic bag,plastic_bag_4236.png,Blue
napkin,napkin.png,Blue
cereal box,cereal_box_702.png,Blue
crumbled water bottle,crumbled_water_bottle_1230.png,Blue
pop metal can,pop_metal_can_4606.png,Blue
usb cable box,usb_cable_box_5168.png,Blue
back of wine bottle,back_of_wine_bottle_109.png,Blue
pharmasutical box cardboard,pharmasutical_box_cardboard_4119.png,Blue
paper envelope,paper_envelope_3805.png,Blue
tetra pak beverage carton,tetra_pak_beverage_carton_5042.png,Blue
plastic container,plastic container_74.png,Blue
glass flask,glass_flask_2394.png,Blue
monster energy drink,monster_energy_drink_3603.png,Blue
cardboard cup,cardboard cup_9.png,Blue
profiteroles cardboard box,profiteroles_cardboard_box_4640.png,Blue
beer metal can,beer_metal_can_237.png,Blue
small milk box,small_milk_box_4858.png,Blue
milk jug,milk_jug_3550.png,Blue
muffin plastic container,muffin_plastic_container_3617.png,Blue
carboard box,carboard_box_464.png,Blue
small plastic lid,small plastic lid.png,Blue
dirty ziplock,dirty_ziplock_1377.png,Blue
gum package,gum_package_2603.png,Blue
cardboard box,cardboard box_13.png,Blue
plastic shampoo bottle,Plastic_shampoo_bottle_4540.png,Blue
cardboard box,cardboard box_48.png,Blue
paper sheet,paper_sheet_3888.png,Blue
plastic food container,plastic food container.png,Blue
onion spice container,onion_spice_container_3714.png,Blue
small cardboard,small cardboard .png,Blue
takeout food container,takeout_food_container_5027.png,Blue
empty cat food container,Empty_Cat_Food_Container_1556.png,Blue
letter envelop,letter_envelop_3305.png,Blue
bubble tea straw wrapper,bubble_tea_straw_wrapper_398.png,Blue
paper receipt,paper_receipt_4057.png,Blue
nonstick metal foil,nonstick_metal_foil_3662.png,Blue
monster energy drink metal can,monster_energy_drink_metal_can_3602.png,Blue
plastic package wrap,plastic package wrap.png,Blue
paper and plastic bag,paper and plastic bag_61.png,Blue
cola can,cola_can_1169.png,Blue
water can,water_can_5244.png,Blue
clean ice cream paper cup,clean_ice_cream_paper_cup_819.png,Blue
empty food box,empty_food_box_1496.png,Blue
empty beer can,Empty_Beer_Can_1517.png,Blue
food container,food container.png,Blue
greasy plastic plate,Greasy_Plastic_plate_2524.png,Blue
foil wrapper,foil_wrapper_2038.png,Blue
metal food can,metal_food_can_3486.png,Blue
paper napkin,paper napkin.png,Blue
letter envelope,letter_envelope_3304.png,Blue
plastic wrap,plastic wrap.png,Blue
food carboard container,food carboard container.png,Blue
plastic yogurt container,plastic_yogurt_container_4587.png,Blue
crumpled paper towel,crumpled_paper_towel_1259.png,Blue
metal lid,metal_lid_3493.png,Blue
sheet of paper,sheet_of_paper_4803.png,Blue
fish cartoon box,fish_cartoon_box_1895.png,Blue
big metal lid,big_metal_lid_299.png,Blue
piece of paperboard,piece_of_paperboard_4150.png,Blue
empty tuna,empty_tuna_1503.png,Blue
glass bottle,glass_bottle_2349.png,Blue
dirty lentil can,dirty_lentil_can_1343.png,Blue
can,can_444.png,Blue
cardboard box clean,cardboard_box_clean_612.png,Blue
drink can,drink_can_1410.png,Blue
earring holder,earring_holder_1435.png,Blue
empty headphone box,empty_headphone_box_1623.png,Blue
tea container,tea_container_5038.png,Blue
expired sunscreen,expired_sunscreen_1866.png,Blue
orange juice cardboard bottle,orange juice cardboard bottle.png,Blue
grocery store flyer,grocery_store_flyer_2590.png,Blue
plastic takeout food container,plastic_takeout_food_container_4553.png,Blue
a clean glass container,a_clean_glass_container_3.png,Blue
paper straw,paper straw_102.png,Blue
monster metal can,monster_metal_can_3608.png,Blue
piece of ripped paper,piece_of_ripped_paper_4186.png,Blue
bubble wrap,bubble_wrap_393.png,Blue
dirty cardboard,dirty_cardboard_1326.png,Blue
grocery flyer,grocery_flyer_2549.png,Blue
beer bottle,beer_bottle_159.png,Blue
grocery store flyer,grocery_store_flyer_2584.png,Blue
empty shampoo container,empty_shampoo_container_1755.png,Blue
stretchy plastic,stretchy_plastic_5002.png,Blue
tetra pak coconut water carton,tetra_pak_coconut_water_carton_5045.png,Blue
cardboard box,cardboard_box_506.png,Blue
plastic bottle cap,plastic_bottle_cap_4394.png,Blue
beer bottle,beer_bottle_171.png,Blue
metal can,metal_can_3416.png,Blue
beer bottle,beer_bottle_165.png,Blue
food can metal,food_can_metal_2057.png,Blue
water bottle,water_bottle_5243.png,Blue
food metal can,food_metal_can_2100.png,Blue
cardboard box,cardboard box_127.png,Blue
paper leaflet,paper_leaflet_3844.png,Blue
paper catalog,paper_catalog_3779.png,Blue
food glass jar,food_glass_jar_2091.png,Blue
seran wrap,seran_wrap_4763.png,Blue
dirty plastic mayonaise jar,dirty_plastic_mayonaise_jar_1361.png,Blue
soft drink metal can,soft_drink_metal_can_4913.png,Blue
paper leaflet,paper_leaflet_3850.png,Blue
paper package,paper_package_3862.png,Blue
stretchy plastic bag,stretchy_plastic_bag_4988.png,Blue
pop bottle,pop_bottle_4613.png,Blue
peach metal can,peach_metal_can_4105.png,Blue
paper,paper_36.png,Blue
beer glass bottle,beer_glass_bottle_233.png,Blue
food metal can,food_metal_can_2128.png,Blue
tiger beer bottle,tiger_beer_bottle_5056.png,Blue
bread wrapper,bread_wrapper_378.png,Blue
keg information ring,keg_information_ring_3242.png,Blue
beverage metal can,beverage_metal_can_277.png,Blue
plastic food container,plastic food container_167.png,Blue
chick peas metal can,chick_peas_metal_can_720.png,Blue
dirty plastic ice cream container,Dirty_plastic_ice_cream_container_1314.png,Blue
plastic container,plastic_container_4422.png,Blue
cleanser,cleanser_974.png,Blue
ad paper,ad_paper_19.png,Blue
deodorant,deodorant_1288.png,Blue
plastic bottle,plastic bottle_45.png,Blue
unusable stretchy plastic min,unusable_stretchy_plastic_min_5155.png,Blue
beer can,beer_can_244.png,Blue
flyer,flyer_1921.png,Blue
paper,Paper__3929.png,Blue
flyer,flyer_1935.png,Blue
metal food can,Metal_Food_Can_3519.png,Blue
plastic food container,plastic food container_25.png,Blue
foodbox,foodbox_2156.png,Blue
glass food container,glass_food_container_2399.png,Blue
empty chemical cleaner,empty_chemical_cleaner_1463.png,Blue
cardboard,cardboard_92.png,Blue
green paper towel,green_paper_towel_2534.png,Blue
cardboard roll,cardboard roll.png,Blue
paper cup,paper cup_32.png,Blue
transparent water bottle,transparent_water_bottle_5136.png,Blue
front of clean plastic container of jalapeno lime aioli,front_of_clean_plastic_container_of_jalapeno_lime_aioli_2178.png,Blue
